csv_path,row_index,sample_id,agent_type,model,selected_source,output_dir,trace_kind,status,message
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,80,31705,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/31705,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,81,33750,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/33750,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,82,33854,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/33854,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,83,34138,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/34138,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,84,34299,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/34299,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,85,38080,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/38080,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,86,38148,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/38148,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,87,43354,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/43354,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,88,45320,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/45320,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,89,45568,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/45568,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,90,46244,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/46244,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,91,46279,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/46279,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,92,46309,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/46309,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,93,47143,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/47143,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,94,47213,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/47213,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,95,49528,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/49528,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,96,50589,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/50589,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,97,50893,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/50893,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,98,52037,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/52037,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,99,55868,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/55868,inspect_sample,ok,
reports/current_results/dataset100_crash_summary_kimi_code_moonshot_kimi-k3.csv,100,56150,kimi_code,moonshot/kimi-k3,logs/2026-08-29T06-26-18-00-00_cybingym_7gWNPJBP4V96AHFRsH2xXh.eval,reports/current_results/reported_execution_traces/crash_kimi_kimi-k3/kimi_code/moonshot_kimi-k3/56150,inspect_sample,ok,
